Date,sp500_ret,sp500_vol,sp500_volume,ticker_ret,ticker_vol,num_news,sentiment
2024-10-18,,0.0,3441820000.0,0.0,0.0,0.0,0.0
2024-10-25,-0.9642453103212434,0.4406624564949252,3465210000.0,-10.565661472482146,1.7867890424629032,28.0,-0.0919
2024-11-01,-1.3656796157722972,0.602771974417529,3928722000.0,0.9658123290721576,1.105408779072744,799.0,0.1499
2024-11-08,4.656127696358747,1.154313093092976,4658476000.0,-0.9565736230837674,0.860769327599329,18.0,0.0615
2024-11-08,4.656127696358747,1.154313093092976,4658476000.0,-0.9565736230837674,0.860769327599329,2.0,-0.0494
2024-11-15,-2.083547454626511,0.6788244393476354,4314422000.0,-6.067887673897287,0.9321774294364769,0.0,0.0
2024-11-22,1.6815894163118683,0.6174193174198791,4032992000.0,2.3167121419966463,1.5388212160732144,25.0,-0.0765
2024-11-29,1.0560638313883874,0.2990742658448695,3819020000.0,1.6324624032241442,0.5030365593797541,46.0,0.0213
2024-12-06,0.9596566834872311,0.3638168013665929,4129542000.0,-3.9926609075516484,1.192691078484875,42.0,-0.0012
2024-12-13,-0.6433241162641545,0.53499531306846,4027558000.0,2.072828145293726,1.90933936547356,18.0,0.0
2024-12-20,-1.9870758689518042,1.0549518212418199,5460532000.0,-2.699128651771654,0.7761784896725341,81.0,-0.0029
2024-12-27,0.6742666807504127,1.2043046360580845,2853785000.0,1.2339048380914042,0.9409149217666699,5.0,-0.2588
2025-01-03,-0.4751363233422845,0.8424728045736485,3462655000.0,1.6183510193819695,0.5927592651066897,11.0,-0.1534
2025-01-10,-1.9424611585417084,0.9672372219916173,4662780000.0,0.0979434817361513,1.1403885074785118,9.0,-0.1764
2025-01-17,2.9109138782370536,0.9914290866630591,4352138000.0,1.3995852930300812,1.40230676976608,19.0,-0.0854
2025-01-17,2.9109138782370536,0.9914290866630591,4352138000.0,1.3995852930300812,1.40230676976608,107.0,-0.0251
2025-01-24,1.7439720677851378,0.6280409888045233,4418115000.0,3.121320556313334,1.515254950603334,0.0,0.0
2025-01-31,-0.995050954996024,0.941497640119548,4653218000.0,-9.381609708444305,3.191707950112644,13.0,-0.0022
2025-02-07,-0.2406999269663257,0.6925979400266934,4715528000.0,-7.174285606912201,2.610160436038611,1252.0,-0.1072
2025-02-14,1.4709557266100237,0.6520999190243593,4502118000.0,-0.2224754204624646,0.819349132831212,92.0,-0.0801
