Date,sp500_ret,sp500_vol,sp500_volume,ticker_ret,ticker_vol,num_news,sentiment
2024-10-18,,0.0,3441820000.0,0.0,0.0,0.0,0.0
2024-10-25,-0.9642453103212434,0.4406624564949252,3465210000.0,-2.223011245627793,2.9521340187671194,3.0,0.006
2024-11-01,-1.3656796157722972,0.602771974417529,3928722000.0,-9.022014000349643,1.4895808253078884,138.0,0.0608
2024-11-08,4.656127696358747,1.154313093092976,4658476000.0,4.79968254477241,3.664691187694634,6.0,0.3819
2024-11-15,-2.083547454626511,0.6788244393476354,4314422000.0,-4.693418961728679,2.533747698953545,163.0,0.0452
2024-11-22,1.6815894163118683,0.6174193174198791,4032992000.0,-0.03970510511980274,1.319402567995093,5.0,0.0036
2024-11-29,1.0560638313883874,0.2990742658448695,3819020000.0,4.8296233751134565,1.7215076900758954,164.0,0.1154
2024-12-06,0.9596566834872311,0.3638168013665929,4129542000.0,-6.915106408906491,1.2060963395911344,76.0,0.0168
2024-12-13,-0.6433241162641545,0.53499531306846,4027558000.0,-1.8159266470661461,0.9448870487276568,12.0,0.0131
2024-12-20,-1.9870758689518042,1.0549518212418199,5460532000.0,-3.5308942350852135,1.4394202390729172,5.0,0.0947
2024-12-27,0.6742666807504127,1.2043046360580845,2853785000.0,0.47928654404612026,1.5465740950054734,65.0,0.1009
2025-01-03,-0.4751363233422845,0.8424728045736485,3462655000.0,0.6071290762710291,0.8486233536061991,76.0,0.1003
2025-01-10,-1.9424611585417084,0.9672372219916173,4662780000.0,-2.801728119915492,1.9351552417908335,60.0,0.089
2025-01-17,2.9109138782370536,0.9914290866630591,4352138000.0,-8.381381129415043,1.5465942559403936,10.0,0.1326
2025-01-24,1.7439720677851378,0.6280409888045233,4418115000.0,3.5334053625063033,2.0834792527978734,11.0,0.0018
2025-01-31,-0.995050954996024,0.941497640119548,4653218000.0,2.3375335644411077,2.66971265407845,15.0,0.0617
2025-02-07,-0.2406999269663257,0.6925979400266934,4715528000.0,2.512568763997236,3.6836224403931204,155.0,0.1858
2025-02-14,1.4709557266100237,0.6520999190243593,4502118000.0,-0.044565805908092226,1.4143293258985161,52.0,0.1011
2025-02-21,-1.6599532914543969,0.586621320574211,4873890000.0,4.502895491211301,0.9707574523707568,34.0,0.3613
2025-02-28,-0.9750310396601236,0.8104327752657037,5346642000.0,-2.373937820180716,2.0156343362919387,13.0,-0.0158
2025-03-07,-3.095134850743131,1.4694075835606872,5581630000.0,0.0,2.3486837742331526,42.0,0.3446
