Date,ABT,AMZN,AVGO,BEP,DHR,ENPH,FSLR,ISRG,LLY,META,NEE,NVO,PLUG,SNOW,TSLA
2025-10-17,0.136973049817824,0.1157069170142103,0.1649052326254977,0.008730118560849,0.116284136182654,0.0486078045109749,0.1955062291723276,0.1197898020375289,0.097226675628348,0.1295793982890065,0.1278843326693994,0.0176801279230668,0.1532251451678734,0.2575144675666398,0.0457582140192306
2025-10-24,0.1285093501124532,0.1087221107807867,0.1537681162110151,0.0082705011203378,0.1022811229180266,0.0529966962819871,0.1440596379302733,0.133139854296184,0.0993625296572271,0.1428186896459741,0.1229039418356106,0.0265166452320743,0.1402218012670245,0.2538985107170396,0.0513757095935491
2025-10-31,0.1396786697646028,0.096810567783846,0.1593302332565573,0.011908566969289,0.079995196416116,0.064240795774699,0.1223662615291596,0.1255996252453676,0.0952667859714201,0.1405044506245775,0.1188450377721108,0.0355741413203307,0.1331780445151005,0.2604912569782134,0.0494940045094116
2025-11-07,0.14347446665207,0.1116277195989212,0.1574171955535561,0.0094571098164808,0.0905108654484874,0.0887546467480456,0.1496697311422145,0.1313106202062165,0.1006184691920001,0.1340664109612558,0.1374056782536035,0.032248569567032,0.1500607149772675,0.2737832855818662,0.050198533597786
2025-11-14,0.1371588840867375,0.1082168287944411,0.1588551944116566,0.0095915741167391,0.097267830241321,0.0636499858289267,0.1529004649434938,0.1274599754463243,0.0981186151122488,0.1367422373802035,0.1267597476326811,0.0280048710106259,0.1441714264818165,0.2614218802109398,0.0492066154299943
