301,2024-12-17,"Eli Lilly: A Rare Buying Opportunity Eli Lillys key products, Mounjaro and Zepbound, dominate the U.S. weight loss market. Read more to see why I rate LLY stock a strong buy."
302,2024-12-17,"Novo Nordisk (NVO) To Diversify Revenue Streams With $1.2bn Investment In Denmark Novo Nordisk (NVO) is making headlines with its inventive investment of $1.2 billion aimed at building a new production facility in Odense, Denmark. The scheme will be the first plant built in its home country within the last decade and thus will be a step forward in giving back to its home country. One of […]"
303,2024-12-17,"Harbor International Fund Q3 2024 Commentary The Harbor International Fund (Institutional ) outperformed its benchmark, the MSCI EAFE (ND) Index, during the quarter. Click here to read the full commentary. "
304,2024-12-17,Novo’s New Deal May End Wegovy Shortages. It Could Reshape the Pharma Industry Along the Way. Catalent says it worked on more than half of the new drugs approved by the FDA over the past 10 years.
305,2024-12-17,Top Midday Stories: Honeywell Mulls Separation of Aerospace Business; Starbucks Expands Parental Leave for US Store Workers All three major US stock indexes were trading in positive territory around midday on Monday with the
306,2024-12-18,Alger International Opportunities Fund Q3 2024 Commentary Class A shares of the Alger International Opportunities Fund recorded a 5.62% net return for the third quarter of 2024. Click here to read the full commentary. 
307,2024-12-18,"Ozempic Dethroned? A Head-to-Head Study Confirms This Company Has the Best Weight Loss Drug When you think of a top weight loss drug, chances are that Ozempic is the name that first comes to mind.  Although it is approved for diabetes (Wegovy is the equivalent version, which is approved for weight loss), many people have been using it for years to lose weight, and it has been highly effective in doing that.  The success of Ozempic and Wegovy has helped the company behind the products, Novo Nordisk (NYSE: NVO), become one of the most valuable healthcare stocks in the world."
308,2024-12-18,"The acquisition of Catalent by Novo Holdings, and the related acquisition by Novo Nordisk of three manufacturing sites from Novo Holdings, is completed Bagsværd, Denmark, 18 December 2024 — Today, Novo Nordisk completed its acquisition of three manufacturing sites from Novo Holdings A/S. The completion follows the finalisation of Novo Holdings’ acquisition of Catalent, Inc. (Catalent), a global contract development and manufacturing organisation headquartered in New Jersey (US). The agreement to acquire the three manufacturing sites was announced on 5 February 2024. For further information, please see the company announcement here. “We are very"
309,2024-12-18,"Elon Musk, RFK Jr., Dr. Oz, and the coming clash over Ozempic Biden officials recently proposed allowing Medicare to start covering GLP-1 medications to treat obesity. Its unclear whether Trumps administration will see it through."
310,2024-12-19,"The Gabelli International Growth Fund Q3 2024 Commentary The Gabelli International Growth Fund (class I) returned 5.14% for the third quarter of 2024. Click here to read the full commentary. 
"
