201,"Novavax to sell Czech manufacturing unit to Novo Nordisk for $200 million (Reuters) -U.S.-based vaccine maker Novavax said on Wednesday it will sell its manufacturing facility in the Czech Republic to Wegovy maker Novo Nordisk for $200 million and use the proceeds for its vaccine pipeline.  Novavax, which is heavily focused on COVID-19 vaccines, has struggled to keep pace with rivals Moderna and Pfizer, and last year raised doubts about its ability to stay in business.  The divestiture of the Czech facility follows its at least $1.2 billion deal to license its COVID-19 vaccine to French drugmaker Sanofi in exchange for the latter taking a near 5% stake in the firm."
202,"Eli Lilly Just Got a Bundle of Good News: Time to Buy? The bears might point out that Eli Lillys shares still look too expensive: The companys trailing price-to-earnings (P/E) ratio tops 86 -- the average for the healthcare industry is less than a quarter of that at 18.  Do recent developments make Eli Lillys shares worth investing in despite its expensive valuation?  Eli Lilly is a leader in the weight loss sector thanks to tirzepatide, which it markets as Zepbound."
203,The Weight-Loss Battle That Could Rattle Eli Lillys $100 Billion Market An age-old battle in pharmaceuticals could further rattle Eli Lilly stock and its potential $100 billion market in weight-loss drugs.
204,"Denmark raises 2025 GDP outlook, benefits from Novo Nordisks growth Denmark has again raised its outlook for economic growth, fuelled by the expansion of the countrys pharmaceutical industry and in particular by weightloss drug maker Novo Nordisk, the Danish economy ministry said on Thursday.  Especially the pharmaceutical industrys production and exports are fueling growth, the ministry said in a statement.  The Nordic country of 6 million people has benefited from the rapid expansion of Novo Nordisk, maker of the Wegovy weight loss drug and the Ozempic diabetes treatment, at a time when much of Europe has seen slow growth or stagnation."
205,Harbor Long-Term Growers ETF Q3 2024 Commentary The Harbor Long-Term Growers ETF underperformed the benchmark during the period. Read more here.
206,"Eli Lilly to Invest $3B in Wisconsin Plant to Meet Obesity Drug Demand Per Lilly, this is its single-largest manufacturing investment in the country outside its home state. It plans to start construction on the expansion next year."
207,Columbia Overseas Value Fund Q3 2024 Commentary Institutional Class shares of Columbia Overseas Value Fund returned 8.48% for the third quarter of 2024. Click here to read the full commentary. 
208,"3 No-Brainer Growth Stocks to Buy in December Its what most investors want more than anything else from their stocks.  Three Motley Fool contributors think theyve identified no-brainer growth stocks in the healthcare sector to buy in December.  Heres why they picked Eli Lilly (NYSE: LLY), Novo Nordisk (NYSE: NVO), and Vertex Pharmaceuticals (NASDAQ: VRTX)."
209,"Novo Holdings $16.5 billion Catalent buy wins EU antitrust approval BRUSSELS (Reuters) -Novo Holdings on Friday gained unconditional EU antitrust approval for its $16.5 bln acquisition of U.S. contract drug maker Catalent after EU regulators said they did not see any competition issues.  Novo Holdings, the controlling shareholder of Danish drugmaker Novo Nordisk, which makes the blockbuster weight-loss drug Wegovy, said it now expects to close the deal by year end.  The proposed merger would not raise competition concerns on any of the markets examined in the EEA (European Economic Area) or on any substantial part of it, the European Commission said in a statement, confirming a Reuters story."
210,"The European Commission approves the acquisition of Catalent by Novo Holdings and the related acquisition by Novo Nordisk of three manufacturing sites from Novo Holdings Bagsværd, Denmark, 6 December 2024 — Today, the European Commission approved Novo Holdings A/S’ acquisition of Catalent, Inc. (Catalent), a global contract development and manufacturing organisation headquartered in New Jersey (US), as well as Novo Nordisk’s subsequent acquisition of three manufacturing sites from Novo Holdings A/S. The agreement to acquire the three manufacturing sites was announced on 5 February 2024. For further information, please see the company announcement here. On 29 May"
211,"Could Eli Lilly Beat Rivals in the Billion-Dollar Weight Loss Drug Market in 2025? Evidence Is Piling Up, and Heres What It Says. Eli Lilly (NYSE: LLY) has produced a wide variety of treatments for various illnesses throughout its 145-year history.  Lilly makes tirzepatide, which is approved for type 2 diabetes under the name Mounjaro and for weight control under the name Zepbound (though doctors have also prescribed Mounjaro for patients trying to lose weight).  The pharma company won approval for the former back in 2022 and then for the latter about a year ago."
212,"Top Research Reports for Berkshire Hathaway, Exxon Mobil & Novo Nordisk Todays Research Daily features new research reports on 16 major stocks, including Berkshire Hathaway Inc. (BRK.B), Exxon Mobil Corporation (XOM) and Novo Nordisk A/S (NVO), as well as a micro-cap stock, Universal Health Realty Income Trust (UHT)."
213,"BNY Mellon Global Stock Fund Q3 2024 Commentary The BNY Mellon Global Stock Fund underperformed its benchmark, the MSCI World Index, for the third quarter of 2024. Read more here."
214,"Eli Lilly Stock Just Got Even Sweeter. Heres Why Its Worth Buying Now According to a sneak peek of the data from one of Eli Lillys (NYSE: LLY) late-stage clinical trials, the cardiometabolic medicine juggernaut now looks even stronger in comparison to its similarly powerful arch-rival, Novo Nordisk, (NYSE: NVO) and it isnt the first time.  One of the most important questions about the competitive prospects of Lilly against Novo Nordisk in the market for anti-obesity medicines is, quite simply, which company makes the more effective drug.  While its typically beneficial to have more than one intervention to choose from, its also obvious that, on average, physicians will first reach for the tool thats proven to be better, which directly impacts a drugs market share."
215,New to Investing? This 1 Medical Stock Could Be the Perfect Starting Point The Zacks Focus List offers investors a way to easily find top-rated stocks and build a winning investment portfolio. Heres why you should take advantage.
216,"The Zacks Analyst Blog Berkshire Hathaway,  Exxon Mobil, Novo Nordisk and Universal Health Realty Income Trust Berkshire Hathaway, Exxon Mobil, Novo Nordisk and Universal Health Realty Income Trust are included in this Analyst Blog."
217,VXUS: 51 Countries Against 1 Now is a great time to consider increasing allocation to international stocks via Vanguard Total International Stock Index Fund ETF Shares. Click for more on VXUS.
218,"Skye Bioscience: Nimacimab Targets Safer Weight Loss, Speculative Buy Despite risks related to early-stage IP and low trading volume, SKYEs promising IP and near-term catalysts justify a speculative Buy rating. Read more here."
219,"Warning: This Skyrocketing Stock Has a Hidden Risk This year the company reported solid results from trials of a candidate meant to address one of todays hottest growth areas: weight loss.  The weight loss drug market may reach $130 billion by 2030, according to Goldman Sachs Research, an increase from its earlier estimate of $100 billion.  Viking Therapeutics (NASDAQ: VKTX) saw its shares rise 121% in one trading session after its initial clinical trial report back in February."
220,Allspring Premier Large Company Growth Fund Q3 2024 Commentary The Allspring Premier Large Company Growth Fund outperformed the Russell 1000 Growth Index during the third quarter of 2024. Click here to read the full commentary. 
221,Ro partners with Eli Lilly to expand access to Zepbound vials Ro launches access to Eli Lillys single-dose vials of GLP-1 Zepbound.
222,"Novo Nordisk: Just The Right Price (Rating Upgrade) Market multiples for Novo Nordisk are also attractive now, especially with a forward P/E for 2025 at 28.3x. Learn more about NVO stock here."
223,GLP-1 compounding is still in limbo. Will the FDA leave it for the next administration? The agency has yet to make a decision about keeping tirzepatide on or off of its shortage list — letting compound pharmacies continue their lucrative operations for now.
224,Allspring International Equity Fund Q3 2024 Commentary The Allspring International Equity Fund underperformed the benchmark MSCI EAFE Index (Net) for the third quarter of 2024. Click here to read the full commentary. 
225,"Telehealth Firm Ro Partners With Eli Lilly to Boost Access to Obesity Drug Zepbound Telehealth firm Ro has partnered with Eli Lilly And Co (NYSE:LLY) to enhance patient access to Zepbound (tirzepatide) single-dose vials for obesity treatment. Through LillyDirect, Ro will provide patients with streamlined access to this FDA-approved medication at a self-pay price, making it more affordable for clinically eligible individuals. The collaboration integrates diagnosis, prescription, and home delivery into one platform. Also Read: Eli Lilly Investments In Production Reach $23 Billion"
226,"Here’s Why Novo Nordisk A/S (NVO) Fell in Q3 PGIM Jennison Health Sciences Fund recently released its third quarter 2024 investor letter. A copy of the letter can be downloaded here. Given concerns regarding the decreasing pace of U.S. employment and the associated concerns that U.S. interest rates may have been maintained at levels higher than necessary to moderate the pace of inflation, U.S. […]"
227,"Harbor International Compounders ETF Q3 2024 Commentary During the quarter, the Harbor International Compounders ETF returned 4.10%, underperforming its primary benchmark."
228,"Pioneer Fund Q3 2024 Performance Analysis And Market Commentary Pioneer Fundâs Class Y Shares returned 3.79% in the quarter, underperforming the 5.89% return of the Fundâs benchmark, the SPX. Read more here."
229,"Harbor Diversified International All Cap Fund Q3 2024 Commentary The Harbor Diversified International All-Cap Fund performed broadly in line with its benchmark, the MSCI All Country World Ex. US (ND) Index, during the quarter."
230,"Novo Nordisk A/S: European regulatory authority adopts positive opinion for an update of the Ozempic® label to reflect risk reduction of kidney disease-related events Bagsværd, Denmark, 12 December 2024 – Novo Nordisk today announced that the European Medicines Agency’s (EMA) Committee for Medicinal Products for Human Use (CHMP) has adopted a positive opinion for an update of the Ozempic® (once-weekly subcutaneous semaglutide) label to reflect data from the FLOW kidney outcomes trial. The FLOW trial assessed the risk reduction from Ozempic® therapy in chronic kidney disease-related events, including persistent ≥50% decline in estimated glomerular filtration r"
231,"NVO Gets Positive CHMP Opinion in EU for Ozempic Expanded Use in CKD Novo Nordisks diabetes drug, Ozempic, receives positive CHMP opinion in the EU for expanded use in T2D and CKD patients."
232,"3 Growth Stocks That Can Be No-Brainer Buys in 2025 Amazon (NASDAQ: AMZN), Carnival Corp (NYSE: CCL), and Novo Nordisk (NYSE: NVO) are among the best stocks you can buy heading into 2025.  Heading into the new year, there are a couple of things I really like about Amazons stock.  Although it is up around 50% in 2024, its valuation is fairly low -- by Amazon standards, anyway."
233,American Century Growth Fund Q3 2024 Commentary The broad U.S. stock market posted solid gains that saw a reversal of first-half  trends. Click here to read the full commentary. 
234,"American Century Focused Global Growth Fund Q3 2024 Commentary Stocks rebounded from a brief early August downturn fed by fears the Fed wouldnât act quickly
enough to stave off a recession. Click here to read the full commentary. "
235,Novo Nordisks CagriSema May Trump Lillys Zepbound - Buy This Dip NVOs CagriSema target of up to 25% in long-term weight loss is highly promising vs. 15% through Wegovy and 20% through Zepbound. Learn more on NVO stock here.
236,American Century Focused International Growth Fund Q3 2024 Commentary  Equity markets faced periods of volatility but remained strong to finish the quarter higher as central banks cut interest rates. Click here to read the full fund letter. 
237,"Novo Nordisk A/S: The acquisition of Catalent by Novo Holdings, and the related acquisition by Novo Nordisk of three manufacturing sites from Novo Holdings, is cleared to close Bagsværd, Denmark, 14 December 2024 — As of today, all regulatory closing conditions relating to the review of Novo Holdings A/S’s pending acquisition of Catalent, Inc. (Catalent), including expiry of the timing agreement in the US, have been fulfilled. Catalent is a global contract development and manufacturing organisation headquartered in New Jersey (US). The parties are now free to close the transaction, as well as Novo Nordisk’s subsequent acquisition of three Catalent manufacturing sites f"
238,"Novo Nordisks Ozempic reportedly linked to vision loss in new study Novo Nordisks (NVO) GLP weight-loss drug Ozempic has reportedly been linked to a rare form of vision loss, known as non-arteritic anterior ischemic optic neuropathy (NAION). The study, which has yet to be peer-reviewed, was published on medRxiv and supports findings reported in a Harvard University study from this past July. Market Domination hosts Julie Hyman and Josh Lipton expand upon these findings and Novo Nordisks year-to-date stock performance. To watch more expert insights and analysis on the latest market action, check out more Market Domination here. This post was written by Luke Carberry Mogan."
239,"Did Eli Lilly Just Say Checkmate to Novo Nordisk? Eli Lilly (NYSE: LLY) and Novo Nordisk (NYSE: NVO) have competed for decades.  In recent years, these two healthcare leaders have also been butting heads in the GLP-1 weight loss space.  Eli Lillys Zepbound and Novo Nordisks Wegovy are the two most prominent brands in this area, which is projected to grow by leaps and bounds in the coming years."
240,"Nvidia, GM, Walmart, Palantir, Tesla, Meta, and others battle this Yahoo Finance awards season Which companies really delivered the goods for investors in 2024?"
241,The Weight-Loss Drug Market Is Heading for a Reckoning This Week. What to Expect. The FDA is slated to reveal whether Eli Lilly’s supply of its obesity drug Zepbound can meet U.S. demand.
242,"Novo Nordisk invests DKK 8.5 billion in new production facility in Odense, Denmark Bagsværd, Denmark, 16 December 2024 – Today, Novo Nordisk announced plans to invest 8.5 billion Danish kroner to establish a completely new production facility in Odense, Denmark. The investment marks the first time in this century that Novo Nordisk breaks ground in Denmark by establishing a new production site. The new site will feature a state-of-the-art finished production facility and warehouse spanning over 40,000 m2. Designed to be modular and flexible, it will accommodate multiple product"
243,Altimmune 2025: Redefining Obesity And MASH Treatment Altimmune is redefining success in both obesity and MASH to position Pemvidutide in blue ocean categories. Read why I rate ALT stock a Buy now.
244,"Novo Nordisk invests $1.2 billion in new rare disease drugs plant in Denmark STOCKHOLM/LONDON (Reuters) -Danish drugmaker Novo Nordisk will invest 8.5 billion crowns ($1.20 billion) in a new facility in Odense, Denmark, for the production of rare disease drugs, it said on Monday.  The site will manufacture various types of rare disease drugs, including those for the treatment of haemophilia, Novo Nordisk said in a statement on Monday.  Novo Nordisk, which has become Europes most valuable listed company on the back of its hugely popular weight-loss injection Wegovy, bought the 200-acre site in July, saying it may build a new plant there, without indicating for what type of drugs."
245,"Wall Street Breakfast Podcast: Wedbush Boosts Tesla Price Targets Full speed ahead: Tesla lands higher price targets from Wedbush. Lawmakers call on Apple, Google to prepare for potential TikTok ban. Novo Nordisk to park $1.2B in new plant in Denmark."
246,Top Midday Stories: Honeywell Mulls Separation of Aerospace Business; Starbucks Expands Parental Leave for US Store Workers All three major US stock indexes were trading in positive territory around midday on Monday with the
247,Novo’s New Deal May End Wegovy Shortages. It Could Reshape the Pharma Industry Along the Way. Catalent says it worked on more than half of the new drugs approved by the FDA over the past 10 years.
248,Hartford International Growth Fund Q3 2024 Commentary The Hartford International Growth Fund (I share) underperformed the MSCI ACWI ex USA Growth Index during the quarter. Read more here.
249,"SCHY Vs. IGRO: Comparing Two Top Low P/E International Dividend Growth ETFs International stocks remain significantly undervalued, presenting a potential investment opportunity for retail investors. Click for more."
250,"Eli Lilly: A Rare Buying Opportunity Eli Lillys key products, Mounjaro and Zepbound, dominate the U.S. weight loss market. Read more to see why I rate LLY stock a strong buy."
251,"Novo Nordisk’s Hiring Binge Leaves Danish Firms Starved of Labor (Bloomberg) -- Business was good for Brian Larsen’s car service shop in Kalundborg, a coastal town west of Copenhagen, but he had to shut it down. With Novo Nordisk A/S in the midst of a rapid hiring spree at its manufacturing hub, just half a mile away, finding staff to keep his small business running became virtually impossible. Most Read from BloombergHong Kongs Expat Party Hub Reshaped by Chinese InfluxHow California Sees the World, and ItselfLondon’s Tube Fares Are Set to Rise by 4.6% Next"
252,"Harbor International Fund Q3 2024 Commentary The Harbor International Fund (Institutional ) outperformed its benchmark, the MSCI EAFE (ND) Index, during the quarter. Click here to read the full commentary. "
253,"Harbor International Core Fund Q3 2024 Commentary During Q3 2024, the Harbor International Core Fund (Institutional) returned 6.59%, underperforming its benchmark. Click here to read the full commentary. "
254,"Ozempic Dethroned? A Head-to-Head Study Confirms This Company Has the Best Weight Loss Drug When you think of a top weight loss drug, chances are that Ozempic is the name that first comes to mind.  Although it is approved for diabetes (Wegovy is the equivalent version, which is approved for weight loss), many people have been using it for years to lose weight, and it has been highly effective in doing that.  The success of Ozempic and Wegovy has helped the company behind the products, Novo Nordisk (NYSE: NVO), become one of the most valuable healthcare stocks in the world."
255,"The acquisition of Catalent by Novo Holdings, and the related acquisition by Novo Nordisk of three manufacturing sites from Novo Holdings, is completed Bagsværd, Denmark, 18 December 2024 — Today, Novo Nordisk completed its acquisition of three manufacturing sites from Novo Holdings A/S. The completion follows the finalisation of Novo Holdings’ acquisition of Catalent, Inc. (Catalent), a global contract development and manufacturing organisation headquartered in New Jersey (US). The agreement to acquire the three manufacturing sites was announced on 5 February 2024. For further information, please see the company announcement here. “We are very"
256,Alger International Opportunities Fund Q3 2024 Commentary Class A shares of the Alger International Opportunities Fund recorded a 5.62% net return for the third quarter of 2024. Click here to read the full commentary. 
257,"Elon Musk, RFK Jr., Dr. Oz, and the coming clash over Ozempic Biden officials recently proposed allowing Medicare to start covering GLP-1 medications to treat obesity. Its unclear whether Trumps administration will see it through."
258,"The Gabelli International Growth Fund Q3 2024 Commentary The Gabelli International Growth Fund (class I) returned 5.14% for the third quarter of 2024. Click here to read the full commentary. 
"
259,"Viking Therapeutics: Competition Fears Are Exaggerated Viking Therapeutics shows promise with weight loss drug VK2735 and potential in NASH treatment, making it a potential takeover target. Read more on VKTX here."
260,"The Gabelli Global Growth Fund Q3 2024 Commentary The Gabelli Global Growth Fund returned +2.7% during the third quarter, compared with a +5.5% return for the S&P 500. Click here to read the full commentary.  "
