701,"Better Growth Buy: Eli Lilly vs. Viking Therapeutics Eli Lilly is a leader in the weight loss drug market, generating blockbuster revenue.  Viking Therapeutics recently launched a phase 3 trial for its weight loss candidate -- and could have a promising future in the market.  Todays $28 billion weight loss drug market is on track to reach nearly $100 billion by 2030, according to Goldman Sachs Research, offering companies in the space an extremely solid opportunity over the next several years and likely beyond."
702,"Demand for obesity drugs shoots up in India as Lilly, Novo jostle for market share Demand for weight-lossdrugs is rising at a fast clip in India where rivals Eli Lillyand Novo Nordisk are competing for marketshare, data from research firm Pharmarack showed on Monday. ..."
703,Apogee Dives. But It Could Eventually Rival Sanofis Biggest Moneymaker. Apogee Therapeutics shares crumbled Monday despite promising results for what could become a quarterly or twice-yearly shot to control eczema.
704,"3 Underrated Dividend Growth Stocks to Buy and Hold for Years The stocks listed here each increased their dividend payments by more than 10% recently.  When you think of a great dividend stock to own, youre probably thinking of one that yields a high rate of return.  It can lead you down a path where you buy a stock with a risky payout, and you could overlook promising dividend stocks simply because their yields dont look all that high right now."
705,"Prime Medicine stock soars amid gene editing sector momentum Investing.com -- Prime Medicine (NASDAQ:PRME) stock rose 32%, extending recent gains following Eli Lilly’s (NYSE:LLY) acquisition deal for Verve Therapeutics (NASDAQ:VERV) last month."
706,"PPH: Global Pharma Stocks Continue To Face Headwinds, Tariffs Front And Center Eli Lilly and Johnson & Johnson, PPHâs largest holdings, are facing unique challenges, impacting the ETFâs overall performance. See why PPH ETF is a Hold."
707,Regeneron’s Blockbuster Dupixent Faces a New Rival The franchise drug for autoimmune disorders such as dermatitis could face a challenger: A candidate from Apogee Therapeutics.
708,"Eli Lilly: new recommended dosage for Kisunla Eli Lilly has announced that the US FDA has approved a label update with a new recommended dosing regimen for Kisunla, its bimonthly treatment for adults with early symptomatic Alzheimers disease.The..."
709,"Eli Lilly and Company Announces FDA Approves Updated Label for Lillys Kisunla (donanemab-azbt) with New Dosing in Early Symptomatic Alzheimers Disease Eli Lilly and Company announced that the U.S. Food and Drug Administration has approved a label update with a new recommended titration dosing schedule for Kisunla , Lillys once-monthly..."
710,"Is Novo Nordisk Increasing Dosage to Defend Wegovys Edge in Obesity? NVO submits higher-dose Wegovy to EMA, aiming for greater weight loss and stronger defense against rivals in the obesity market."
711,Merck Faces Multiple Challenges: Will It Steer Through Successfully? MRK banks on new launches as Keytruda faces a looming patent cliff and Gardasil weakens amid Chinas demand slump.
712,Trumps Drug Tariffs: Where Does the U.S. Import Pharmaceuticals From? President Trump has threatened to slap a 200% tariff on foreign-made pharmaceuticals. That would roil the $200 billion-plus market for drug imports. Heres a breakdown of which countries—and medicines—could be exposed.
